student_id,female,minority,macro_age,macro_age2,macro_class_size,macro_percent_female,macrolettergrade,macro_repeater,macro_course,macro_grade,macro_aarts,econ_major_at_macro,bus_major_at_macro,nonlerner_at_macro,macro_relative_grade,mafem_adjunct,mamale_adjunct,mafem_prof,mamale_prof,mafem_gradta,mamale_gradta,macro_econ,sat_math,sat_verb,int_micro,nonfresh_macro,mayear_07_08,mayear_08_09,mayear_09_10,mayear_10_11,mayear_11_12,mayear_12_13,mayear_13_14,mayear_14_15,mayear_15_16,mean_gpa_no_macro,mean_gpa_nomacro,_merge
1724646582,1,0,19,361,35,0.4000000059604645,A-,0,ECON152132088,3.6700000762939453,0,0,0,1,1.1454123258590698,0,0,0,0,0,1,1,67,54,0,1,0,1,0,0,0,0,0,0,0,NA,3.2040863037109375,2
1724646663,1,0,18,324,273,0.4395604431629181,B-,0,ECON152112083,2.6700000762939453,0,0,1,0,0.9021883606910706,0,0,0,1,0,0,1,60,58,0,1,1,0,0,0,0,0,0,0,0,NA,2.959470510482788,2
1724646753,1,0,20,400,33,0.3636363744735718,B,0,ECON152122098,3,0,0,0,1,1.3040063381195068,0,0,0,0,0,1,1,53,53,0,1,0,0,1,0,0,0,0,0,0,NA,2.300602436065674,2
1724646871,1,0,18,324,269,0.5130111575126648,B+,0,ECON152102083,3.3299999237060547,0,0,0,1,0.961825430393219,0,0,0,1,0,0,1,54,47,0,1,1,0,0,0,0,0,0,0,0,NA,3.4621667861938477,2
1724647057,1,0,19,361,17,0.3529411852359772,B+,0,ECON152802093,3.3299999237060547,0,0,0,1,0.9363524913787842,0,0,0,1,0,0,1,58,58,0,1,0,1,0,0,0,0,0,0,0,NA,3.5563528537750244,2
1724647278,1,0,19,361,269,0.5130111575126648,C-,0,ECON152102083,1.6699999570846558,0,0,0,1,0.526710033416748,0,0,0,1,0,0,1,64,64,0,1,1,0,0,0,0,0,0,0,0,NA,3.1706249713897705,2
1724647305,1,0,18,324,34,0.5882353186607361,B+,0,ECON152112088,3.3299999237060547,0,0,0,1,1.0379005670547485,0,0,0,0,0,1,1,50,55,0,1,0,1,0,0,0,0,0,0,0,NA,3.208400011062622,2
1724647544,1,0,20,400,272,0.40808823704719543,C+,0,ECON152102103,2.3299999237060547,0,0,0,1,0.9005844593048096,0,0,0,1,0,0,1,47,50,0,1,0,0,1,0,0,0,0,0,0,NA,2.5872087478637695,2
1724647553,1,1,19,361,269,0.5130111575126648,C+,0,ECON152102083,2.3299999237060547,0,0,1,0,0.7476865649223328,0,0,0,1,0,0,1,69,45,0,1,1,0,0,0,0,0,0,0,0,NA,3.116279125213623,2
1724647600,1,0,20,400,270,0.3777777850627899,A-,0,ECON152112093,3.6700000762939453,0,0,0,1,1.0245493650436401,0,0,0,1,0,0,1,70,64,0,1,0,1,0,0,0,0,0,0,0,NA,3.5820624828338623,2
